ProviderID,PotentialFraud,Total_Claims,Unique_Patients,Total_Paid,Avg_Paid_Per_Claim,Max_Claim_Amount,Inpatient_Claims,Outpatient_Claims,Fraud_Reimbursed_Amt,Legit_Reimbursed_Amt,Fraud_Rate_Pct
PRV55821,Yes,13,13,164000,12615.38,39000,13,0,164000,0,100
PRV55783,No,4,4,41000,10250,17000,4,0,0,41000,0
PRV51444,No,5,5,64300,12860,36000,4,1,0,64300,0
PRV54062,No,2,2,15000,7500,11000,2,0,0,15000,0
PRV55983,No,9,9,114070,12674.44,39000,8,1,0,114070,0
PRV55489,No,10,6,2580,258,1700,0,10,0,2580,0
PRV55208,No,8,8,68090,8511.25,31000,7,1,0,68090,0
PRV54019,No,1,1,100,100,100,0,1,0,100,0
PRV56478,No,67,54,613500,9156.72,57000,67,0,0,613500,0
PRV52687,No,6,5,56000,9333.33,21000,6,0,0,56000,0
PRV53606,No,2,2,1810,905,1800,0,2,0,1810,0
PRV52469,No,9,9,56280,6253.33,13000,6,3,0,56280,0
PRV54725,No,2,2,50,25,50,0,2,0,50,0
PRV53293,No,1,1,100,100,100,0,1,0,100,0
PRV52189,No,1,1,80,80,80,0,1,0,80,0
PRV54102,No,9,7,88000,9777.78,46000,9,0,0,88000,0
PRV55818,No,2,2,5000,2500,5000,2,0,0,5000,0
PRV54723,No,2,2,220,110,200,0,2,0,220,0
PRV52555,No,1,1,3300,3300,3300,0,1,0,3300,0
PRV53431,No,1,1,21000,21000,21000,1,0,0,21000,0
PRV55012,No,2,2,120,60,100,0,2,0,120,0
PRV56616,Yes,3,3,530,176.67,300,0,3,530,0,100
PRV55233,No,3,3,4090,1363.33,4000,1,2,0,4090,0
PRV56255,No,5,1,11300,2260,3300,0,5,0,11300,0
PRV52860,Yes,5,4,360,72,100,0,5,360,0,100
PRV57519,No,22,18,114640,5210.91,23000,12,10,0,114640,0
PRV53991,No,1,1,80,80,80,0,1,0,80,0
PRV52419,No,5,3,68000,13600,32000,5,0,0,68000,0
PRV52433,No,1,1,800,800,800,0,1,0,800,0
PRV53000,No,11,8,1120,101.82,400,0,11,0,1120,0
PRV55833,No,5,5,48080,9616,31000,4,1,0,48080,0
PRV55210,No,6,2,1650,275,1100,0,6,0,1650,0
PRV55816,No,1,1,6000,6000,6000,1,0,0,6000,0
PRV51347,Yes,43,22,4410,102.56,400,0,43,4410,0,100
PRV54955,Yes,207,193,2099370,10141.88,57000,205,2,2099370,0,100
PRV57518,No,2,2,35000,17500,21000,2,0,0,35000,0
PRV56869,No,1,1,200,200,200,0,1,0,200,0
PRV53076,No,1,1,50,50,50,0,1,0,50,0
PRV56280,No,3,2,170,56.67,90,0,3,0,170,0
PRV54717,No,2,2,100,50,100,0,2,0,100,0
PRV52466,No,13,11,139000,10692.31,38000,13,0,0,139000,0
PRV57041,No,1,1,700,700,700,0,1,0,700,0
PRV52787,No,11,11,67000,6090.91,11000,11,0,0,67000,0
PRV56745,No,1,1,90,90,90,0,1,0,90,0
PRV55011,No,1,1,100,100,100,0,1,0,100,0
PRV54930,No,14,11,27790,1985,10000,5,9,0,27790,0
PRV57120,No,15,15,178080,11872,37000,13,2,0,178080,0
PRV51241,No,12,11,78500,6541.67,22000,10,2,0,78500,0
PRV54111,Yes,55,43,548040,9964.36,57000,54,1,548040,0,100
PRV56606,No,9,9,81000,9000,17000,9,0,0,81000,0
PRV56139,No,3,3,37000,12333.33,17000,3,0,0,37000,0
PRV57385,No,2,1,100,50,100,0,2,0,100,0
PRV53900,Yes,16,8,2240,140,500,0,16,2240,0,100
PRV53787,Yes,32,32,290000,9062.5,22000,32,0,290000,0,100
PRV54325,No,15,15,142000,9466.67,22000,15,0,0,142000,0
PRV57722,No,1,1,100,100,100,0,1,0,100,0
PRV52640,No,2,2,160,80,90,0,2,0,160,0
PRV52311,No,1,1,300,300,300,0,1,0,300,0
PRV53413,No,2,2,29000,14500,16000,2,0,0,29000,0
PRV51567,Yes,23,16,5300,230.43,3000,0,23,5300,0,100
PRV52652,Yes,16,10,7720,482.5,3300,0,16,7720,0,100
PRV54393,No,7,6,27080,3868.57,12000,5,2,0,27080,0
PRV54756,No,3,3,11000,3666.67,4000,3,0,0,11000,0
PRV56773,No,8,8,48040,6005,16000,7,1,0,48040,0
PRV51610,No,3,3,43000,14333.33,25000,3,0,0,43000,0
PRV53862,No,4,4,50000,12500,20000,4,0,0,50000,0
PRV51629,No,22,20,213000,9681.82,36000,22,0,0,213000,0
PRV56342,No,5,5,52000,10400,20000,5,0,0,52000,0
PRV54817,No,1,1,7000,7000,7000,1,0,0,7000,0
PRV54837,Yes,55,19,11280,205.09,3300,0,55,11280,0,100
PRV57532,No,12,3,2570,214.17,1900,0,12,0,2570,0
PRV55964,No,3,2,100,33.33,50,0,3,0,100,0
PRV55261,No,1,1,100,100,100,0,1,0,100,0
PRV52372,No,28,25,268500,9589.29,27000,27,1,0,268500,0
PRV54426,No,9,8,96000,10666.67,19000,9,0,0,96000,0
PRV53511,No,1,1,0,0,0,1,0,0,0,0
PRV55769,No,2,1,11000,5500,7000,2,0,0,11000,0
PRV57380,No,5,2,1250,250,800,0,5,0,1250,0
PRV51503,No,2,2,140,70,80,0,2,0,140,0
PRV56738,No,27,21,143660,5320.74,13000,19,8,0,143660,0
PRV54868,No,2,2,130,65,80,0,2,0,130,0
PRV53892,No,13,12,120910,9300.77,40000,8,5,0,120910,0
PRV51501,Yes,223,207,2070480,9284.66,57000,223,0,2070480,0,100
PRV54201,No,4,4,19600,4900,12000,4,0,0,19600,0
PRV57717,No,18,16,176890,9827.22,41000,15,3,0,176890,0
PRV54330,No,32,23,156570,4892.81,22000,18,14,0,156570,0
PRV52347,Yes,55,50,628710,11431.09,100000,50,5,628710,0,100
PRV53354,No,2,2,70,35,40,0,2,0,70,0
PRV55743,No,6,6,46030,7671.67,18000,5,1,0,46030,0
PRV54687,No,1,1,60,60,60,0,1,0,60,0
PRV55729,No,1,1,3300,3300,3300,0,1,0,3300,0
PRV54262,No,1,1,3000,3000,3000,1,0,0,3000,0
PRV52041,Yes,34,15,9920,291.76,3000,0,34,9920,0,100
PRV55733,No,1,1,900,900,900,0,1,0,900,0
PRV51627,No,5,5,42400,8480,26000,3,2,0,42400,0
PRV54658,No,27,27,175000,6481.48,12000,27,0,0,175000,0
PRV51476,No,3,3,11000,3666.67,7000,3,0,0,11000,0
PRV51616,No,1,1,40,40,40,0,1,0,40,0
PRV51209,No,1,1,70,70,70,0,1,0,70,0
PRV57191,Yes,205,170,2066180,10078.93,56000,185,20,2066180,0,100
PRV55677,No,2,2,50,25,30,0,2,0,50,0
PRV53192,No,1,1,200,200,200,0,1,0,200,0
PRV54692,Yes,49,39,371500,7581.63,51000,48,1,371500,0,100
PRV57141,No,15,12,175000,11666.67,32000,15,0,0,175000,0
PRV51822,No,1,1,600,600,600,1,0,0,600,0
PRV53398,No,1,1,17000,17000,17000,1,0,0,17000,0
PRV51216,No,1,1,70,70,70,0,1,0,70,0
PRV52022,No,3,3,930,310,800,0,3,0,930,0
PRV55180,No,9,9,70210,7801.11,22000,7,2,0,70210,0
PRV51790,No,6,6,2620,436.67,2000,0,6,0,2620,0
PRV53679,No,13,11,1680,129.23,500,0,13,0,1680,0
PRV54936,Yes,134,123,1116610,8332.91,57000,131,3,1116610,0,100
PRV51514,No,23,20,220710,9596.09,46000,21,2,0,220710,0
PRV57487,No,15,14,140000,9333.33,25000,15,0,0,140000,0
PRV55323,No,3,2,190,63.33,100,0,3,0,190,0
PRV54388,Yes,7,7,30200,4314.29,7000,6,1,30200,0,100
PRV57333,No,17,11,10410,612.35,3300,0,17,0,10410,0
PRV52887,Yes,31,25,260410,8400.32,39000,23,8,260410,0,100
PRV56401,No,7,2,820,117.14,400,0,7,0,820,0
PRV52383,Yes,1,1,40,40,40,0,1,40,0,100
PRV54215,No,14,11,142000,10142.86,28000,14,0,0,142000,0
PRV51296,No,4,4,33300,8325,17000,3,1,0,33300,0
PRV54926,No,8,8,76000,9500,32000,8,0,0,76000,0
PRV53159,No,2,2,32000,16000,22000,2,0,0,32000,0
PRV52012,No,1,1,8000,8000,8000,1,0,0,8000,0
PRV52956,No,1,1,70,70,70,0,1,0,70,0
PRV56245,No,10,2,930,93,400,0,10,0,930,0
PRV54227,No,1,1,90,90,90,0,1,0,90,0
PRV57575,No,3,1,340,113.33,200,0,3,0,340,0
PRV55453,Yes,16,15,102460,6403.75,18000,13,3,102460,0,100
PRV54822,Yes,16,16,136000,8500,18000,16,0,136000,0,100
PRV55699,No,1,1,11000,11000,11000,1,0,0,11000,0
PRV57293,No,12,10,100000,8333.33,13000,12,0,0,100000,0
PRV54682,No,8,8,33160,4145,9000,6,2,0,33160,0
PRV52088,No,1,1,18000,18000,18000,1,0,0,18000,0
PRV57496,No,2,2,90,45,80,0,2,0,90,0
PRV51890,No,1,1,11000,11000,11000,1,0,0,11000,0
PRV52673,No,4,2,130,32.5,50,0,4,0,130,0
PRV54141,No,6,1,460,76.67,200,0,6,0,460,0
PRV53621,No,2,2,80,40,40,0,2,0,80,0
PRV53040,No,5,5,51000,10200,12000,5,0,0,51000,0
PRV52920,No,2,2,13000,6500,8000,2,0,0,13000,0
PRV51142,No,7,5,97000,13857.14,57000,7,0,0,97000,0
PRV55307,No,6,3,3550,591.67,2300,0,6,0,3550,0
PRV55435,Yes,128,113,1246800,9740.63,77000,128,0,1246800,0,100
PRV53423,No,6,5,34700,5783.33,11000,5,1,0,34700,0
PRV57174,No,12,10,73000,6083.33,16000,12,0,0,73000,0
PRV52844,No,4,4,13280,3320,8000,2,2,0,13280,0
PRV55361,No,2,1,560,280,500,0,2,0,560,0
PRV52351,No,9,7,2430,270,900,0,9,0,2430,0
PRV55891,No,28,25,305130,10897.5,55000,26,2,0,305130,0
PRV54403,No,1,1,50,50,50,0,1,0,50,0
PRV56407,No,5,5,33000,6600,10000,5,0,0,33000,0
PRV52510,No,1,1,60,60,60,0,1,0,60,0
PRV51636,No,11,8,73220,6656.36,54000,3,8,0,73220,0
PRV53916,No,2,2,230,115,200,0,2,0,230,0
PRV54072,No,6,6,99000,16500,34000,6,0,0,99000,0
PRV57596,No,1,1,70,70,70,0,1,0,70,0
PRV56760,No,13,8,2180,167.69,800,0,13,0,2180,0
PRV55944,No,12,12,96030,8002.5,32000,11,1,0,96030,0
PRV52361,No,3,3,2900,966.67,1500,0,3,0,2900,0
PRV54726,No,2,2,27000,13500,22000,2,0,0,27000,0
PRV54902,No,2,2,5090,2545,5000,1,1,0,5090,0
PRV55977,Yes,24,15,9880,411.67,3300,0,24,9880,0,100
PRV56648,No,3,3,3440,1146.67,3300,0,3,0,3440,0
PRV54910,No,10,9,24910,2491,12000,3,7,0,24910,0
PRV54950,Yes,7,7,71410,10201.43,37000,5,2,71410,0,100
PRV56887,No,3,1,2840,946.67,2700,0,3,0,2840,0
PRV53384,Yes,38,28,331000,8710.53,34000,38,0,331000,0,100
PRV57525,Yes,22,21,197010,8955,32000,21,1,197010,0,100
PRV56154,No,1,1,60,60,60,0,1,0,60,0
PRV57030,Yes,16,15,189000,11812.5,47000,16,0,189000,0,100
PRV56755,No,3,3,51000,17000,35000,3,0,0,51000,0
PRV55905,Yes,82,72,783500,9554.88,57000,82,0,783500,0,100
PRV54848,No,24,22,239000,9958.33,57000,24,0,0,239000,0
PRV53405,No,23,23,192800,8382.61,24000,21,2,0,192800,0
PRV57302,No,2,2,14000,7000,10000,2,0,0,14000,0
PRV51447,Yes,22,22,250660,11393.64,78000,16,6,250660,0,100
PRV54065,Yes,32,23,238560,7455,23000,24,8,238560,0,100
PRV56406,No,5,2,2300,460,1900,0,5,0,2300,0
PRV55834,No,10,10,61080,6108,11000,9,1,0,61080,0
PRV55780,No,6,5,95000,15833.33,41000,6,0,0,95000,0
PRV53001,No,2,2,120,60,60,0,2,0,120,0
PRV56297,No,2,1,240,120,200,0,2,0,240,0
PRV55813,No,7,7,38000,5428.57,11000,7,0,0,38000,0
PRV56118,No,14,14,116000,8285.71,25000,14,0,0,116000,0
PRV51389,No,18,18,136000,7555.56,19000,18,0,0,136000,0
PRV51775,No,1,1,10,10,10,0,1,0,10,0
PRV54909,No,8,8,85000,10625,15000,8,0,0,85000,0
PRV55306,No,1,1,20,20,20,0,1,0,20,0
PRV54038,No,1,1,50,50,50,0,1,0,50,0
PRV53253,No,9,6,8260,917.78,6800,0,9,0,8260,0
PRV55312,No,3,3,170,56.67,90,0,3,0,170,0
PRV54764,No,13,13,151000,11615.38,34000,13,0,0,151000,0
PRV51108,No,19,19,156000,8210.53,22000,19,0,0,156000,0
PRV51029,No,4,3,190,47.5,100,0,4,0,190,0
PRV51558,No,5,5,22000,4400,11000,5,0,0,22000,0
PRV52804,No,1,1,36000,36000,36000,1,0,0,36000,0
PRV57156,No,7,2,1870,267.14,1400,0,7,0,1870,0
PRV56123,No,40,38,498000,12450,57000,40,0,0,498000,0
PRV56129,No,23,21,256000,11130.43,43000,23,0,0,256000,0
PRV53921,No,36,26,58650,1629.17,13000,9,27,0,58650,0
PRV52829,No,20,13,45470,2273.5,11000,6,14,0,45470,0
PRV54986,Yes,161,156,1542360,9579.88,85000,153,8,1542360,0,100
PRV55509,Yes,28,27,359000,12821.43,57000,28,0,359000,0,100
PRV51836,Yes,31,11,9250,298.39,1900,0,31,9250,0,100
PRV56182,No,5,3,530,106,300,0,5,0,530,0
PRV55935,No,19,12,2790,146.84,1200,0,19,0,2790,0
PRV51716,No,2,2,470,235,400,0,2,0,470,0
PRV57507,No,2,2,230,115,200,0,2,0,230,0
PRV54093,Yes,41,40,501700,12236.59,57000,41,0,501700,0,100
PRV57251,No,15,14,156000,10400,31000,15,0,0,156000,0
PRV52822,No,1,1,50,50,50,0,1,0,50,0
PRV56031,No,9,9,59400,6600,28000,9,0,0,59400,0
PRV56270,No,13,5,1890,145.38,800,0,13,0,1890,0
PRV51436,No,27,27,171440,6349.63,25000,25,2,0,171440,0
PRV54127,No,3,2,160,53.33,70,0,3,0,160,0
PRV55236,No,20,18,220000,11000,57000,20,0,0,220000,0
PRV57089,No,3,3,21000,7000,8000,3,0,0,21000,0
PRV52267,No,10,10,78900,7890,15000,10,0,0,78900,0
PRV55262,No,20,18,115160,5758,46000,16,4,0,115160,0
PRV54834,No,6,6,57000,9500,24000,6,0,0,57000,0
PRV51460,No,25,24,213770,8550.8,57000,17,8,0,213770,0
PRV55240,No,11,11,76600,6963.64,24000,11,0,0,76600,0
PRV54916,No,18,18,165600,9200,55000,16,2,0,165600,0
PRV54679,No,1,1,7000,7000,7000,1,0,0,7000,0
PRV54434,No,2,2,17000,8500,12000,2,0,0,17000,0
PRV52583,No,30,30,196720,6557.33,23000,26,4,0,196720,0
PRV52314,No,45,40,413060,9179.11,57000,40,5,0,413060,0
PRV53236,No,9,8,96000,10666.67,27000,9,0,0,96000,0
PRV55709,No,16,15,153300,9581.25,43000,16,0,0,153300,0
PRV57326,No,5,5,37000,7400,12000,5,0,0,37000,0
PRV53113,No,1,1,500,500,500,0,1,0,500,0
PRV56003,No,8,8,77000,9625,28000,8,0,0,77000,0
PRV51609,No,15,15,102120,6808,18000,12,3,0,102120,0
PRV55633,No,2,2,290,145,200,0,2,0,290,0
PRV52452,No,8,5,20270,2533.75,12000,2,6,0,20270,0
PRV57021,Yes,14,12,137000,9785.71,34000,14,0,137000,0,100
PRV53226,No,19,19,150000,7894.74,16000,19,0,0,150000,0
PRV51813,No,10,10,110000,11000,30000,10,0,0,110000,0
PRV56015,No,7,7,52020,7431.43,26000,6,1,0,52020,0
PRV57016,No,16,15,197600,12350,33000,16,0,0,197600,0
PRV57113,No,2,2,28000,14000,19000,2,0,0,28000,0
PRV55350,No,1,1,300,300,300,0,1,0,300,0
PRV52414,No,1,1,3300,3300,3300,0,1,0,3300,0
PRV56603,No,1,1,6000,6000,6000,1,0,0,6000,0
PRV52895,No,3,2,170,56.67,100,0,3,0,170,0
PRV54716,No,5,2,320,64,100,0,5,0,320,0
PRV51491,No,9,9,47020,5224.44,11000,8,1,0,47020,0
PRV55314,No,3,3,120,40,60,0,3,0,120,0
PRV56626,No,7,6,44360,6337.14,33000,4,3,0,44360,0
PRV57476,No,4,2,1510,377.5,1100,0,4,0,1510,0
PRV54412,No,8,2,1010,126.25,700,0,8,0,1010,0
PRV52981,No,8,5,900,112.5,400,0,8,0,900,0
PRV55099,No,1,1,900,900,900,0,1,0,900,0
PRV51084,Yes,20,19,191000,9550,45000,20,0,191000,0,100
PRV53790,Yes,52,51,507370,9757.12,57000,44,8,507370,0,100
PRV51114,No,6,3,930,155,400,0,6,0,930,0
PRV57343,No,2,2,1100,550,600,0,2,0,1100,0
PRV51740,No,3,2,60,20,30,0,3,0,60,0
PRV55986,No,4,4,1360,340,1000,0,4,0,1360,0
PRV57709,Yes,33,30,398350,12071.21,57000,30,3,398350,0,100
PRV55465,No,11,10,97080,8825.45,34000,9,2,0,97080,0
PRV57603,No,4,2,460,115,200,0,4,0,460,0
PRV56809,No,5,5,31080,6216,13000,4,1,0,31080,0
PRV56033,No,4,4,50000,12500,36000,4,0,0,50000,0
PRV54536,No,1,1,200,200,200,0,1,0,200,0
PRV51053,No,1,1,8000,8000,8000,1,0,0,8000,0
PRV53306,No,11,2,2470,224.55,1700,0,11,0,2470,0
PRV54566,Yes,50,38,686620,13732.4,103000,40,10,686620,0,100
PRV57477,No,1,1,700,700,700,0,1,0,700,0
PRV57018,Yes,24,22,332000,13833.33,36000,24,0,332000,0,100
PRV51259,No,4,3,150000,37500,84000,4,0,0,150000,0
PRV53951,Yes,22,18,211000,9590.91,63000,22,0,211000,0,100
PRV54377,No,2,2,29000,14500,16000,2,0,0,29000,0
PRV56148,No,6,3,370,61.67,100,0,6,0,370,0
PRV57313,No,9,8,1560,173.33,650,0,9,0,1560,0
PRV55474,No,1,1,40,40,40,0,1,0,40,0
PRV54585,No,1,1,80,80,80,0,1,0,80,0
PRV54785,No,2,2,24000,12000,17000,2,0,0,24000,0
PRV53774,No,58,51,550300,9487.93,57000,50,8,0,550300,0
PRV54255,No,5,3,8450,1690,3300,0,5,0,8450,0
PRV51065,No,11,11,75010,6819.09,11000,10,1,0,75010,0
PRV53281,No,21,18,131000,6238.1,15000,21,0,0,131000,0
PRV56347,No,9,8,95000,10555.56,41000,9,0,0,95000,0
PRV54977,No,5,5,78000,15600,28000,5,0,0,78000,0
PRV55736,No,4,4,30000,7500,13000,4,0,0,30000,0
PRV57379,No,3,3,44000,14666.67,36000,3,0,0,44000,0
PRV51626,No,1,1,35000,35000,35000,1,0,0,35000,0
PRV54000,No,7,2,300,42.86,70,0,7,0,300,0
PRV54265,No,11,5,1210,110,400,0,11,0,1210,0
PRV52395,No,23,12,2220,96.52,600,0,23,0,2220,0
PRV54923,No,2,2,740,370,700,0,2,0,740,0
PRV56206,No,3,2,450,150,400,0,3,0,450,0
PRV57549,No,11,6,1520,138.18,700,0,11,0,1520,0
PRV56130,No,17,16,120000,7058.82,25000,17,0,0,120000,0
PRV56536,No,3,2,860,286.67,600,0,3,0,860,0
PRV52350,No,8,8,30000,3750,9000,7,1,0,30000,0
PRV51593,Yes,13,13,139070,10697.69,29000,12,1,139070,0,100
PRV57716,No,1,1,100,100,100,0,1,0,100,0
PRV51699,No,7,4,890,127.14,500,0,7,0,890,0
PRV54935,No,7,6,3580,511.43,3000,3,4,0,3580,0
PRV52702,No,3,2,350,116.67,300,0,3,0,350,0
PRV55959,Yes,7,4,960,137.14,500,0,7,960,0,100
PRV56211,No,4,4,1780,445,1100,0,4,0,1780,0
PRV51244,Yes,214,172,1800890,8415.37,57000,200,14,1800890,0,100
PRV54560,Yes,43,39,456170,10608.6,50000,40,3,456170,0,100
PRV57125,No,5,3,1780,356,1600,0,5,0,1780,0
PRV52128,No,53,52,462050,8717.92,37000,53,0,0,462050,0
PRV51873,Yes,28,28,301500,10767.86,78000,26,2,301500,0,100
PRV52543,No,7,4,3990,570,1400,0,7,0,3990,0
PRV57625,No,5,1,480,96,300,0,5,0,480,0
PRV56746,No,15,15,160000,10666.67,38000,15,0,0,160000,0
PRV56285,No,13,12,140000,10769.23,50000,13,0,0,140000,0
PRV55969,No,17,15,3620,212.94,1200,0,17,0,3620,0
PRV53909,No,9,4,3980,442.22,3300,0,9,0,3980,0
PRV53516,No,1,1,3000,3000,3000,1,0,0,3000,0
PRV56839,No,2,2,15000,7500,9000,2,0,0,15000,0
PRV53836,No,1,1,50,50,50,0,1,0,50,0
PRV55085,No,1,1,200,200,200,0,1,0,200,0
PRV52312,No,1,1,300,300,300,0,1,0,300,0
PRV55326,No,2,1,230,115,200,0,2,0,230,0
PRV55198,No,3,3,8060,2686.67,8000,2,1,0,8060,0
PRV51504,No,4,3,2130,532.5,2000,0,4,0,2130,0
PRV56134,Yes,62,58,768000,12387.1,77000,62,0,768000,0,100
PRV54200,No,13,13,173090,13314.62,43000,13,0,0,173090,0
PRV51921,No,1,1,10,10,10,0,1,0,10,0
PRV54421,No,6,1,220,36.67,90,0,6,0,220,0
PRV56580,No,9,8,1500,166.67,1000,0,9,0,1500,0
PRV51364,No,6,6,52000,8666.67,18000,6,0,0,52000,0
PRV57632,No,1,1,6000,6000,6000,1,0,0,6000,0
PRV54355,No,4,3,10450,2612.5,5000,2,2,0,10450,0
PRV57344,Yes,36,26,234550,6515.28,37000,25,11,234550,0,100
PRV54975,No,4,4,910,227.5,400,0,4,0,910,0
PRV53407,No,8,3,16650,2081.25,8000,3,5,0,16650,0
PRV52046,No,2,2,1240,620,1200,0,2,0,1240,0
PRV56753,No,9,8,93000,10333.33,25000,9,0,0,93000,0
PRV55851,No,6,3,32000,5333.33,7000,6,0,0,32000,0
PRV55828,No,7,7,23000,3285.71,10000,7,0,0,23000,0
PRV57298,No,3,3,14000,4666.67,7000,3,0,0,14000,0
PRV54396,No,2,2,10010,5005,10000,1,1,0,10010,0
PRV57491,No,1,1,100,100,100,0,1,0,100,0
PRV51845,No,11,10,102000,9272.73,32000,11,0,0,102000,0
PRV55830,No,8,6,103000,12875,34000,8,0,0,103000,0
PRV53762,Yes,97,72,919840,9482.89,112000,84,13,919840,0,100
PRV51016,No,1,1,10,10,10,0,1,0,10,0
PRV55368,No,2,2,110,55,60,0,2,0,110,0
PRV56232,No,1,1,30,30,30,0,1,0,30,0
PRV57400,No,8,6,67000,8375,21000,8,0,0,67000,0
PRV54965,No,10,10,120300,12030,55000,9,1,0,120300,0
PRV57558,No,9,7,71030,7892.22,31000,8,1,0,71030,0
PRV54571,No,4,4,48000,12000,20000,4,0,0,48000,0
PRV55390,No,2,1,730,365,700,0,2,0,730,0
PRV54212,No,1,1,30,30,30,0,1,0,30,0
PRV54206,No,3,2,10500,3500,10000,1,2,0,10500,0
PRV57179,Yes,27,26,290060,10742.96,48000,26,1,290060,0,100
PRV53989,No,1,1,13000,13000,13000,1,0,0,13000,0
PRV57397,No,7,7,65000,9285.71,30000,7,0,0,65000,0
PRV56748,Yes,122,112,1321450,10831.56,79000,117,5,1321450,0,100
PRV57411,No,1,1,100,100,100,0,1,0,100,0
PRV54743,Yes,8,8,69100,8637.5,18000,7,1,69100,0,100
PRV54876,Yes,3,3,58000,19333.33,37000,3,0,58000,0,100
PRV51102,No,12,11,148000,12333.33,47000,12,0,0,148000,0
PRV53091,No,4,4,19000,4750,7000,4,0,0,19000,0
PRV53502,No,1,1,400,400,400,0,1,0,400,0
PRV52002,Yes,32,30,300060,9376.88,57000,24,8,300060,0,100
PRV52335,No,8,3,26740,3342.5,22000,2,6,0,26740,0
PRV51262,No,2,2,340,170,300,0,2,0,340,0
PRV57572,No,5,4,600,120,400,0,5,0,600,0
PRV51685,No,1,1,10,10,10,0,1,0,10,0
PRV53913,No,2,2,1100,550,900,0,2,0,1100,0
PRV57597,No,5,2,1230,246,900,0,5,0,1230,0
PRV53938,Yes,82,62,637000,7768.29,57000,82,0,637000,0,100
PRV51908,No,1,1,60,60,60,0,1,0,60,0
PRV54821,No,7,7,39000,5571.43,9000,7,0,0,39000,0
PRV56885,No,9,5,66000,7333.33,14000,9,0,0,66000,0
PRV54257,No,4,3,750,187.5,380,0,4,0,750,0
PRV55171,Yes,52,36,366240,7043.08,23000,41,11,366240,0,100
PRV54929,Yes,15,15,192000,12800,41000,15,0,192000,0,100
PRV52308,Yes,40,32,364700,9117.5,44000,40,0,364700,0,100
PRV53489,No,5,3,71000,14200,54000,5,0,0,71000,0
PRV54898,No,9,9,72000,8000,17000,9,0,0,72000,0
PRV54408,No,3,3,10080,3360,6000,2,1,0,10080,0
PRV55438,No,5,1,860,172,400,0,5,0,860,0
PRV52147,Yes,18,18,236000,13111.11,57000,18,0,236000,0,100
PRV55842,Yes,1,1,10,10,10,0,1,10,0,100
PRV51758,No,1,1,300,300,300,0,1,0,300,0
